,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,,,,,,,,,,,,,,,,,,
disaster,state,mergecell,county,city,zip,valid_registrations,avg_inspected_damage,total_inspected,total_damage,no_inspected_damage,damage_1_10000,damage_10000_20000,damage_20000_30000,damage_30000_max,approved_for_assistance,total_approved_amt,repair_replace_amt,rental_amt,other_needs_amt,approved_1_10000,approved_10001_25000,approved_25001_max,total_max_grants,disaster_type,county_clean,,,State,County,PerCapInc2003,PerCapInc2004,PerCapInc2005,PerCapInc2006,PerCapInc2007,PerCapInc2008,PerCapInc2009,PerCapInc2010,PerCapInc2011,PerCapInc2012,PerCapInc2013,PerCapInc2014,PerCapInc2015,PerCapInc2016,PerCapInc2017,Popula2003,Popula2004,Popula2005,Popula2006,Popula2007,Popula2008,Popula2009,Popula2010,Popula2011,Popula2012,Popula2013,Popula2014,Popula2015,Popula2016,Popula2017,PersInc2003,PersInc2004,PersInc2005,PersInc2006,PersInc2007,PersInc2008,PersInc2009,PersInc2010,PersInc2011,PersInc2012,PersInc2013,PersInc2014,PersInc2015,PersInc2016,PersInc2017
4332,TX,aransas_tx,Aransas ,AZLE,76020,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,BAYSIDE,78340,2,4295.695,2,8591,0,2,0,0,0,2,9808,6374,2934,500,2,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,BROWNSVILLE,78521,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,CITY BY THE SEA,78336,5,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,CORPUS CHRISTI,78412,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,CORPUS CHRISTI,78413,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,DALLAS,75219,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,DALLAS,75220,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,DALLAS,75228,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,EL PASO,79928,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,EL PASO,79930,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,FULTON,78358,426,5001.263774,257,1285325,34,201,13,3,6,188,674216,383674,178032,112510,171,14,3,2,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,FULTON,78382,212,3182.88775,160,509262,20,128,7,1,4,111,429300,265095,108697,55508,103,5,3,2,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,FULTON,78385,1,752.68,1,753,0,1,0,0,0,1,616,0,0,616,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,GALVESTON,77554,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,HOBSON,78117,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,HOLIDAY BEACH,78358,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,HOLIDAY BEACH,78382,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,KINGWOOD,77339,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,LAMAR,78382,1,164.21,1,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,LUBBOCK,79416,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,MISSOURI CITY,77459,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,PORT ARANSAS,78373,5,4180.866,5,20904,2,2,1,0,0,3,18152,10646,4600,2905,2,1,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,PORT LAVACA,77979,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,POTEET,78065,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKFORT,78358,1,110.51,1,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,75143,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,77479,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,77905,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,78358,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,78362,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,78381,14,1093.417273,11,12028,2,9,0,0,0,7,13771,8627,2888,2256,7,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT,78382,7777,7476.470878,4599,34384290,539,3250,422,138,250,3974,18311552,12178958,3303827,2828767,3461,333,180,121,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,ROCKPORT (HOLLIDAY BEACH E),78382,1,176.8,1,177,0,1,0,0,0,1,1399,177,722,500,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,SAN ANTONIO,78209,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,SAN ANTONIO,78240,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,SMILEY,78159,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,aransas_tx,Aransas ,TAFT,78390,24,23404.99538,13,304265,1,7,1,2,2,9,128168,109943,5314,12911,5,0,4,1,Hurricane,aransas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78444,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78703,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78704,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78731,2,0,2,0,2,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78750,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78753,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,AUSTIN,78757,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,BELLVILLE,77418,136,1732.087228,101,174941,51,45,4,0,1,54,74046,34182,12266,27598,52,2,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,BENBROOK,76126,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,BLEIBLERVILLE,78931,2,127.84,2,256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,BRENHAM,77833,2,2530.98,2,5062,0,2,0,0,0,1,3124,3124,0,0,1,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,BURLESON,76028,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,BURTON,77835,1,9960.31,1,9960,0,1,0,0,0,1,9960,9960,0,0,1,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,CAT SPRING,78933,12,730.3255556,9,6573,7,2,0,0,0,4,8822,5370,1952,1500,4,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,COLDSPRING,77331,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,DALLAS,75229,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,FAYETTEVILLE,78940,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,GRAND PRAIRIE,75052,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,INDUSTRY,78944,5,1077.746,5,5389,2,3,0,0,0,2,850,850,0,0,2,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,MESQUITE,75181,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,NEW ULM,78950,14,873.4646154,13,11355,8,5,0,0,0,4,11200,9700,0,1500,4,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,ORCHARD,77485,1,426.3,1,426,0,1,0,0,0,1,426,426,0,0,1,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,ROUND TOP,78954,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SAN ANTONIO,78212,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SAN ANTONIO,78232,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SAN ANTONIO,78259,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SAN FELIPE,77473,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SAN FELIPE,77474,7,1908.552857,7,13360,5,1,1,0,0,2,8034,319,2224,5491,2,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SEALY,77434,1,1094.66,1,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SEALY,77474,253,7847.361624,197,1545930,85,60,24,8,20,110,624972,484047,94756,46168,92,7,11,6,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SIMONTON,77476,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,SIMONTON,77485,8,16205.9725,8,129648,2,4,0,1,1,4,11938,750,6470,4718,4,0,0,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,austin_tx,Austin ,WALLIS,77485,117,4043.180698,86,347714,24,49,11,1,1,61,280202,187353,39212,53638,52,8,1,0,Hurricane,austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,BASTROP,78602,189,1172.042727,154,180495,67,83,4,0,0,72,163325,78886,41200,43240,70,2,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,CEDAR CREEK,78612,57,1064.451154,52,55351,20,32,0,0,0,20,29749,17246,6262,6241,20,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,DALE,78616,8,1438.407143,7,10069,2,5,0,0,0,2,905,686,0,219,2,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,DEL VALLE,78617,7,531.5866667,6,3190,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,ELGIN,78621,53,964.1617647,34,32782,20,14,0,0,0,24,52616,19797,18179,14640,23,1,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,LA GRANGE,78945,2,1276.3,2,2553,1,1,0,0,0,1,3238,0,3238,0,1,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,MC DADE,78650,1,1266.14,1,1266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,MCDADE,78650,2,0,2,0,2,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,PAIGE,78659,20,1563.205,18,28138,4,14,0,0,0,7,14143,6425,5748,1969,7,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,RED ROCK,78662,34,1321.997,30,39660,15,14,1,0,0,14,17035,5660,3982,7392,14,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,ROSANKY,78953,5,1395.488,5,6977,1,4,0,0,0,2,1100,1100,0,0,2,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,SAN ANTONIO,78253,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bastrop_tx,Bastrop ,SMITHVILLE,78957,216,3759.398354,164,616541,33,106,20,4,1,86,403426,285063,74591,43771,70,15,1,0,Hurricane,bastrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,BEEVILLE,78102,1211,690.1463958,763,526582,213,549,1,0,0,312,446505,216189,97044,133273,308,4,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,BEEVILLE,78104,1,2489.19,1,2489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,BERCLAIR,78107,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,BLOSSOM,75416,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,KENEDY,78119,7,261.712,5,1309,2,3,0,0,0,2,1000,0,0,1000,2,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,MESQUITE,75149,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,MINERAL,78125,2,280.56,2,561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,NEW BRAUNFELS,78130,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,NORMANA,78142,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,NORMANNA,78102,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,NORMANNA,78142,24,907.7447368,19,17247,7,12,0,0,0,6,8682,2951,3312,2420,6,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,ODESSA,79762,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,PAPALOTE,78387,3,172.28,3,517,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,PAWNEE,78102,3,2043.65,3,6131,0,3,0,0,0,1,5497,2323,1656,1517,1,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,PAWNEE,78145,7,1364.21,7,9549,2,5,0,0,0,2,8635,5768,1656,1210,2,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,PETTUS,78102,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,PETTUS,78146,41,981.2146667,30,29436,10,20,0,0,0,11,28930,18986,7032,2911,11,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,SINTON,78387,31,1142.440909,22,25134,5,16,1,0,0,5,15222,12508,1310,1404,4,1,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,SKIDMORE,78389,195,1149.728658,149,171310,29,118,1,1,0,60,154762,95947,36008,22807,57,2,1,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,TULETA,78102,2,8.58,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,bee_tx,Bee ,TULETA,78162,21,1501.597778,18,27029,5,13,0,0,0,6,26018,17482,7786,750,6,0,0,0,Hurricane,bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
